,xmin,ymin,xmax,ymax,score,label
0,508.2525634765625,549.4269409179688,558.9036254882812,596.6693115234375,0.5341013669967651,Tree
1,397.1911315917969,126.12957000732422,428.1658020019531,157.13795471191406,0.5048479437828064,Tree
2,426.7848205566406,308.62255859375,468.0325927734375,351.8450622558594,0.4934312403202057,Tree
3,359.580322265625,365.7140808105469,404.800048828125,412.20916748046875,0.4775320291519165,Tree
4,336.7001953125,55.64599609375,369.9873962402344,91.869873046875,0.4750420153141022,Tree
5,299.9768371582031,426.5888977050781,342.57476806640625,468.76605224609375,0.4705490171909332,Tree
6,437.8935546875,362.74169921875,468.7056884765625,393.0508117675781,0.4673953950405121,Tree
7,564.493896484375,173.15060424804688,599.8471069335938,232.0752410888672,0.4617404341697693,Tree
8,79.83699035644531,137.80726623535156,112.97563934326172,169.03062438964844,0.4566766917705536,Tree
9,328.9045715332031,128.4249267578125,362.5059814453125,160.56497192382812,0.44326290488243103,Tree
10,15.899958610534668,575.5576171875,57.45892333984375,600.0,0.43386000394821167,Tree
11,251.0646514892578,528.3909301757812,290.1570739746094,562.5689086914062,0.42126837372779846,Tree
12,509.0242614746094,253.43179321289062,562.8933715820312,308.4033508300781,0.38499853014945984,Tree
13,389.8759765625,51.6049919128418,426.0471496582031,89.79521942138672,0.3814206123352051,Tree
14,232.08578491210938,485.3839416503906,262.6444396972656,516.3050537109375,0.3772236108779907,Tree
15,58.42349624633789,60.928916931152344,89.86398315429688,95.53334045410156,0.3752497136592865,Tree
16,373.59393310546875,422.0479431152344,401.7530822753906,449.6671142578125,0.3721480667591095,Tree
17,160.66676330566406,546.2841186523438,197.04383850097656,582.48193359375,0.3589729368686676,Tree
18,71.70875549316406,456.38031005859375,113.38204193115234,494.8422546386719,0.33352208137512207,Tree
19,124.07608795166016,138.47906494140625,151.2128448486328,163.78839111328125,0.2960887551307678,Tree
20,246.24815368652344,133.9052276611328,280.58154296875,163.2187042236328,0.2896171808242798,Tree
21,0.0,135.0669708251953,28.202455520629883,171.322998046875,0.2703832983970642,Tree
22,109.90357208251953,62.378517150878906,139.64266967773438,93.40009307861328,0.2632036507129669,Tree
23,291.81121826171875,58.66903305053711,322.1297607421875,91.4586181640625,0.22671112418174744,Tree
24,66.49653625488281,427.7780456542969,92.55862426757812,454.7020568847656,0.22022122144699097,Tree
25,463.1206970214844,122.29369354248047,492.3768615722656,148.14772033691406,0.2134925127029419,Tree
