,xmin,ymin,xmax,ymax,score,label
0,766.9220581054688,797.8216552734375,867.0999145507812,903.5437622070312,0.4815831184387207,Tree
1,2.6403698921203613,817.8050537109375,60.09492492675781,880.3746948242188,0.3681117296218872,Tree
2,0.0,945.7511596679688,39.82749557495117,1013.68017578125,0.3585011959075928,Tree
3,1.2927985191345215,165.5848846435547,51.589237213134766,239.0334014892578,0.32251524925231934,Tree
4,911.4216918945312,21.58954429626465,1023.7097778320312,181.67913818359375,0.31538552045822144,Tree
5,787.8636474609375,969.949951171875,860.1068115234375,1023.3917236328125,0.3096141219139099,Tree
6,263.2378234863281,602.4814453125,340.45330810546875,680.278564453125,0.2912471294403076,Tree
7,169.27215576171875,687.1281127929688,230.98104858398438,745.7196044921875,0.2795886993408203,Tree
8,849.5031127929688,1.4216803312301636,934.7489624023438,85.28990173339844,0.2766770124435425,Tree
9,139.37384033203125,973.7704467773438,194.28359985351562,1023.1239624023438,0.25435009598731995,Tree
10,62.78727722167969,199.9330291748047,128.35623168945312,269.2641296386719,0.2535109519958496,Tree
11,94.60460662841797,932.7664184570312,143.7412109375,986.9181518554688,0.25310611724853516,Tree
12,88.59246826171875,606.609375,149.6464080810547,668.8720092773438,0.24896743893623352,Tree
13,0.0,728.265625,33.749847412109375,781.6426391601562,0.24540367722511292,Tree
14,31.084680557250977,667.0487670898438,80.61105346679688,717.6403198242188,0.24426189064979553,Tree
15,74.69367980957031,735.4078369140625,137.6885223388672,802.9891967773438,0.24243396520614624,Tree
16,5.816834926605225,605.5401000976562,69.15779876708984,666.8421630859375,0.24164104461669922,Tree
17,56.19733428955078,989.3583374023438,114.80311584472656,1023.9576416015625,0.23743242025375366,Tree
18,162.74005126953125,935.6786499023438,214.91552734375,984.3494262695312,0.23291140794754028,Tree
19,865.9149780273438,990.7234497070312,922.2232666015625,1024.0,0.23275038599967957,Tree
20,0.24027420580387115,561.9564208984375,35.787078857421875,613.3051147460938,0.23101156949996948,Tree
21,4.282780170440674,246.8224639892578,65.1059799194336,308.8389892578125,0.22853195667266846,Tree
22,889.01220703125,721.7341918945312,949.6836547851562,785.1013793945312,0.22343841195106506,Tree
23,437.34820556640625,527.5059204101562,495.63140869140625,590.0262451171875,0.222555011510849,Tree
24,162.8488311767578,619.3130493164062,215.1493682861328,666.8807983398438,0.2176963984966278,Tree
25,954.8421020507812,754.144775390625,1008.4783325195312,808.6984252929688,0.21735024452209473,Tree
26,490.8473815917969,0.0,547.6651000976562,31.464075088500977,0.2114909589290619,Tree
27,240.28363037109375,0.0,311.2391662597656,35.41213607788086,0.20907366275787354,Tree
28,71.09305572509766,510.75518798828125,121.08680725097656,562.35009765625,0.20381233096122742,Tree
29,250.18670654296875,754.751953125,309.0796813964844,816.9674072265625,0.20054638385772705,Tree
30,1688.4105224609375,405.3484802246094,1824.2550048828125,540.220947265625,0.5248112678527832,Tree
31,1582.2553100585938,585.1292724609375,1669.6744995117188,667.9627075195312,0.4289679527282715,Tree
32,1664.540283203125,706.1392822265625,1744.3694458007812,786.0127563476562,0.41372984647750854,Tree
33,1180.683609008789,544.3160400390625,1275.8173065185547,646.4346923828125,0.40261298418045044,Tree
34,1508.4340515136719,167.4517364501953,1635.2760009765625,297.17193603515625,0.3659706711769104,Tree
35,1861.1288452148438,588.653076171875,1940.9329833984375,665.1636962890625,0.35127490758895874,Tree
36,1988.7243041992188,591.2632446289062,2047.905029296875,671.0388793945312,0.33896416425704956,Tree
37,1170.3468170166016,655.4111938476562,1234.9040069580078,723.06201171875,0.33404117822647095,Tree
38,1788.6345825195312,233.71141052246094,1946.4293212890625,395.3455505371094,0.32477086782455444,Tree
39,1275.5788116455078,650.59130859375,1337.552734375,714.1571655273438,0.3245878517627716,Tree
40,1277.2744140625,273.5937805175781,1352.0874633789062,349.4841003417969,0.31717538833618164,Tree
41,1024.0,3.4002389907836914,1089.9822387695312,153.16136169433594,0.312533438205719,Tree
42,1108.3333129882812,468.325927734375,1177.549560546875,542.4142456054688,0.3104712963104248,Tree
43,1100.0317611694336,248.25982666015625,1217.8414459228516,367.89825439453125,0.3102395832538605,Tree
44,1411.1127319335938,241.19065856933594,1478.1787109375,308.73272705078125,0.2900363802909851,Tree
45,1061.1411476135254,611.5018310546875,1122.1724395751953,674.8189086914062,0.28491339087486267,Tree
46,1591.253173828125,676.9113159179688,1640.465576171875,727.4310913085938,0.25067365169525146,Tree
47,1593.9180908203125,306.76287841796875,1663.2365112304688,379.8808288574219,0.25034767389297485,Tree
48,1713.8980712890625,646.4947509765625,1786.14794921875,720.0501708984375,0.24601909518241882,Tree
49,1917.1974487304688,701.47607421875,1980.929931640625,768.0681762695312,0.2457561194896698,Tree
50,1395.8442077636719,667.119873046875,1454.6420288085938,731.899658203125,0.24569764733314514,Tree
51,1640.8211669921875,86.26732635498047,1706.646484375,154.21998596191406,0.24329045414924622,Tree
52,1601.4290771484375,0.0,1665.0794677734375,50.20289993286133,0.2371864914894104,Tree
53,1637.3106079101562,442.46026611328125,1706.5413818359375,520.2716674804688,0.2360960841178894,Tree
54,1993.5089721679688,733.858154296875,2047.7979125976562,792.8261108398438,0.234823077917099,Tree
55,1146.4670715332031,359.7499694824219,1217.153091430664,430.87091064453125,0.23282989859580994,Tree
56,1740.0750732421875,565.3028564453125,1809.907958984375,637.482666015625,0.2264241874217987,Tree
57,1798.9445190429688,0.0,1881.1605224609375,47.04582977294922,0.22508034110069275,Tree
58,1375.9880065917969,351.7806396484375,1438.8483581542969,415.953857421875,0.22361093759536743,Tree
59,1142.066535949707,710.5067138671875,1200.2117309570312,769.7014770507812,0.21728524565696716,Tree
60,1890.0577392578125,435.3818664550781,1955.4676513671875,498.5099182128906,0.21640148758888245,Tree
61,1024.0,608.865966796875,1056.341625213623,669.21484375,0.21557030081748962,Tree
62,1841.5654907226562,673.5162353515625,1908.0670166015625,742.592529296875,0.2150629162788391,Tree
